user_id,event_name,timestamp,phone_os,hearing_aid_model
U0160,program_change,2025-01-14 09:38:08,iOS,A-Series
U0249,battery_alert,2025-01-14 09:39:16,Android,A-Series
U0157,bluetooth_search,2025-01-14 09:44:24,iOS,A-Series
U0101,app_open,2025-01-14 09:50:06,iOS,A-Series
U0041,volume_adjust,2025-01-14 09:50:12,Android,A-Series
U0186,app_open,2025-01-14 09:51:32,Android,A-Series
U0269,app_open,2025-01-14 09:56:18,Android,A-Series
U0084,program_change,2025-01-14 09:57:59,Android,A-Series
U0264,volume_adjust,2025-01-14 09:58:31,iOS,B-Series
U0136,app_open,2025-01-14 10:01:13,iOS,B-Series
U0224,volume_adjust,2025-01-14 10:05:22,Android,B-Series
U0122,bluetooth_search,2025-01-14 10:12:03,Android,B-Series
U0249,app_open,2025-01-14 10:13:59,Android,A-Series
U0151,bluetooth_search,2025-01-14 10:15:33,iOS,A-Series
U0029,device_paired,2025-01-14 10:25:18,Android,A-Series
U0207,volume_adjust,2025-01-14 10:38:08,Android,A-Series
U0249,volume_adjust,2025-01-14 10:55:26,Android,A-Series
U0005,volume_adjust,2025-01-14 10:56:16,Android,A-Series
U0002,volume_adjust,2025-01-14 11:00:53,Android,A-Series
U0046,app_open,2025-01-14 11:03:39,iOS,B-Series
U0251,volume_adjust,2025-01-14 11:09:32,iOS,B-Series
U0216,app_open,2025-01-14 11:10:20,iOS,B-Series
U0213,volume_adjust,2025-01-14 11:11:59,Android,A-Series
U0090,program_change,2025-01-14 11:13:47,Android,B-Series
U0179,bluetooth_search,2025-01-14 11:15:16,iOS,B-Series
U0248,program_change,2025-01-14 11:38:56,iOS,A-Series
U0165,app_open,2025-01-14 11:55:40,iOS,A-Series
U0094,app_open,2025-01-14 11:59:42,iOS,A-Series
U0007,program_change,2025-01-14 12:08:22,iOS,A-Series
U0196,volume_adjust,2025-01-14 12:18:12,Android,A-Series
U0154,bluetooth_search,2025-01-14 12:31:40,iOS,A-Series
U0282,device_paired,2025-01-14 12:33:01,Android,A-Series
U0254,device_paired,2025-01-14 12:38:13,Android,B-Series
U0215,battery_alert,2025-01-14 12:40:01,iOS,A-Series
U0150,app_open,2025-01-14 12:41:06,iOS,A-Series
U0144,bluetooth_search,2025-01-14 12:41:56,iOS,A-Series
U0196,bluetooth_search,2025-01-14 12:42:11,Android,A-Series
U0090,battery_alert,2025-01-14 12:43:57,Android,B-Series
U0196,app_open,2025-01-14 12:55:13,Android,A-Series
U0288,battery_alert,2025-01-14 13:14:16,iOS,B-Series
U0002,volume_adjust,2025-01-14 13:19:14,Android,A-Series
U0074,app_open,2025-01-14 13:25:08,Android,B-Series
U0113,app_open,2025-01-14 13:33:48,iOS,A-Series
U0177,volume_adjust,2025-01-14 13:35:03,Android,A-Series
U0118,bluetooth_search,2025-01-14 13:36:52,iOS,A-Series
U0079,bluetooth_search,2025-01-14 13:44:52,iOS,A-Series
U0061,pairing_failed,2025-01-14 13:49:33,iOS,A-Series
U0058,app_open,2025-01-14 13:52:32,iOS,A-Series
U0178,app_open,2025-01-14 13:53:04,Android,A-Series
U0072,pairing_failed,2025-01-14 13:53:12,iOS,B-Series
U0225,app_open,2025-01-14 13:55:52,iOS,B-Series
U0107,program_change,2025-01-14 13:57:26,Android,A-Series
U0278,program_change,2025-01-14 14:03:56,iOS,B-Series
U0035,bluetooth_search,2025-01-14 14:04:04,iOS,A-Series
U0254,app_open,2025-01-14 14:06:49,Android,B-Series
U0222,volume_adjust,2025-01-14 14:07:43,iOS,B-Series
U0181,volume_adjust,2025-01-14 14:20:49,Android,A-Series
U0193,app_open,2025-01-14 14:26:11,Android,A-Series
U0075,app_open,2025-01-14 14:26:19,iOS,A-Series
U0220,app_open,2025-01-14 14:30:18,iOS,B-Series
U0111,volume_adjust,2025-01-14 14:47:44,iOS,A-Series
U0084,app_open,2025-01-14 14:49:58,Android,A-Series
U0241,bluetooth_search,2025-01-14 14:55:18,Android,A-Series
U0198,app_open,2025-01-14 14:56:45,Android,B-Series
U0035,device_paired,2025-01-14 14:58:43,iOS,A-Series
U0092,app_open,2025-01-14 15:06:59,iOS,A-Series
U0159,volume_adjust,2025-01-14 15:14:44,Android,A-Series
U0049,volume_adjust,2025-01-14 15:17:20,iOS,B-Series
U0154,app_open,2025-01-14 15:38:14,iOS,A-Series
U0021,pairing_failed,2025-01-14 15:48:01,Android,B-Series
U0233,app_open,2025-01-14 15:49:06,Android,B-Series
U0217,program_change,2025-01-14 15:52:01,iOS,B-Series
U0051,bluetooth_search,2025-01-14 16:16:24,Android,B-Series
U0208,pairing_failed,2025-01-14 16:24:56,Android,B-Series
U0032,device_paired,2025-01-14 16:35:04,iOS,B-Series
U0037,bluetooth_search,2025-01-14 16:43:59,Android,B-Series
U0120,app_open,2025-01-14 16:45:30,iOS,A-Series
U0197,bluetooth_search,2025-01-14 16:50:08,Android,B-Series
U0045,battery_alert,2025-01-14 16:54:05,Android,A-Series
U0067,device_paired,2025-01-14 16:56:03,iOS,B-Series
U0111,program_change,2025-01-14 17:04:17,iOS,A-Series
U0119,program_change,2025-01-14 17:09:57,iOS,B-Series
U0185,account_setup,2025-01-14 17:30:18,iOS,B-Series
U0118,volume_adjust,2025-01-14 17:33:34,iOS,A-Series
U0207,app_open,2025-01-14 17:41:51,Android,A-Series
U0033,volume_adjust,2025-01-14 17:42:42,Android,B-Series
U0246,account_setup,2025-01-14 17:44:37,Android,A-Series
U0152,volume_adjust,2025-01-14 17:49:17,iOS,B-Series
U0083,battery_alert,2025-01-14 17:58:44,iOS,B-Series
U0015,volume_adjust,2025-01-14 17:59:47,iOS,A-Series
U0102,bluetooth_search,2025-01-14 18:00:45,iOS,A-Series
U0096,program_change,2025-01-14 18:01:47,Android,A-Series
U0257,volume_adjust,2025-01-14 18:05:40,iOS,B-Series
U0192,app_open,2025-01-14 18:20:35,iOS,B-Series
U0073,program_change,2025-01-14 18:36:35,Android,B-Series
U0279,program_change,2025-01-14 18:43:59,Android,A-Series
U0235,volume_adjust,2025-01-14 18:49:02,iOS,B-Series
U0104,app_open,2025-01-14 19:01:32,Android,B-Series
U0107,volume_adjust,2025-01-14 19:02:21,Android,A-Series
U0263,app_open,2025-01-14 19:06:29,iOS,A-Series
U0226,device_paired,2025-01-14 19:06:32,iOS,B-Series
U0179,volume_adjust,2025-01-14 19:15:19,iOS,B-Series
U0107,app_open,2025-01-14 19:18:13,Android,A-Series
U0164,volume_adjust,2025-01-14 19:19:28,iOS,B-Series
U0046,app_open,2025-01-14 19:25:27,iOS,B-Series
U0276,app_open,2025-01-14 19:34:31,Android,B-Series
U0288,volume_adjust,2025-01-14 19:35:12,iOS,B-Series
U0182,account_setup,2025-01-14 19:43:48,Android,A-Series
U0241,app_open,2025-01-14 20:01:02,Android,A-Series
U0219,pairing_failed,2025-01-14 20:01:58,Android,B-Series
U0063,app_open,2025-01-14 20:04:07,iOS,A-Series
U0140,volume_adjust,2025-01-14 20:09:45,Android,B-Series
U0272,app_open,2025-01-14 20:21:10,iOS,A-Series
U0227,volume_adjust,2025-01-14 20:32:54,Android,B-Series
U0104,volume_adjust,2025-01-14 21:00:32,Android,B-Series
U0090,pairing_failed,2025-01-14 21:03:22,Android,B-Series
U0138,volume_adjust,2025-01-14 21:07:31,Android,A-Series
U0059,app_open,2025-01-14 21:10:40,Android,A-Series
U0062,pairing_failed,2025-01-14 21:16:05,Android,B-Series
U0279,program_change,2025-01-14 21:25:19,Android,A-Series
U0286,program_change,2025-01-14 21:26:03,iOS,A-Series
U0263,app_open,2025-01-14 21:36:51,iOS,A-Series
U0199,volume_adjust,2025-01-14 21:36:56,Android,A-Series
U0102,app_open,2025-01-14 21:38:06,iOS,A-Series
U0140,pairing_failed,2025-01-14 21:38:28,Android,B-Series
U0192,app_open,2025-01-14 21:40:39,iOS,B-Series
U0081,volume_adjust,2025-01-14 21:41:20,iOS,A-Series
U0005,program_change,2025-01-14 21:48:25,Android,A-Series
U0109,volume_adjust,2025-01-14 21:48:33,Android,B-Series
U0106,app_open,2025-01-14 22:01:55,iOS,A-Series
U0047,device_paired,2025-01-14 22:02:34,iOS,A-Series
U0030,pairing_failed,2025-01-14 22:08:24,Android,A-Series
U0061,app_open,2025-01-14 22:09:36,iOS,A-Series
U0141,account_setup,2025-01-14 22:13:44,iOS,B-Series
U0044,pairing_failed,2025-01-14 22:18:57,Android,B-Series
U0036,volume_adjust,2025-01-14 22:26:41,iOS,B-Series
U0017,program_change,2025-01-14 22:30:55,Android,B-Series
U0236,device_paired,2025-01-14 22:50:46,Android,A-Series
U0041,bluetooth_search,2025-01-14 22:54:06,Android,A-Series
U0006,battery_alert,2025-01-14 22:59:46,iOS,A-Series
U0114,account_setup,2025-01-15 06:00:18,Android,A-Series
U0059,battery_alert,2025-01-15 06:04:45,Android,A-Series
U0200,pairing_failed,2025-01-15 06:10:22,Android,A-Series
U0090,pairing_failed,2025-01-15 06:12:54,Android,B-Series
U0279,volume_adjust,2025-01-15 06:13:54,Android,A-Series
U0190,volume_adjust,2025-01-15 06:14:47,Android,B-Series
U0228,device_paired,2025-01-15 06:29:02,iOS,A-Series
U0157,app_open,2025-01-15 06:29:29,iOS,A-Series
U0300,pairing_failed,2025-01-15 06:31:42,Android,A-Series
U0265,bluetooth_search,2025-01-15 06:44:13,iOS,A-Series
U0131,device_paired,2025-01-15 06:44:38,Android,A-Series
U0058,app_open,2025-01-15 06:46:53,iOS,A-Series
U0135,pairing_failed,2025-01-15 06:49:40,Android,B-Series
U0146,volume_adjust,2025-01-15 06:53:16,iOS,A-Series
U0038,account_setup,2025-01-15 07:03:23,iOS,A-Series
U0196,bluetooth_search,2025-01-15 07:16:28,Android,A-Series
U0021,bluetooth_search,2025-01-15 07:37:23,Android,B-Series
U0004,bluetooth_search,2025-01-15 07:49:11,iOS,A-Series
U0096,battery_alert,2025-01-15 08:07:56,Android,A-Series
U0174,volume_adjust,2025-01-15 08:09:48,Android,B-Series
U0115,bluetooth_search,2025-01-15 08:22:29,iOS,B-Series
U0067,device_paired,2025-01-15 08:23:43,iOS,B-Series
U0015,battery_alert,2025-01-15 08:32:11,iOS,A-Series
U0043,device_paired,2025-01-15 08:32:25,iOS,B-Series
U0220,app_open,2025-01-15 08:36:29,iOS,B-Series
U0244,pairing_failed,2025-01-15 08:38:38,Android,B-Series
U0095,app_open,2025-01-15 08:40:29,iOS,A-Series
U0226,program_change,2025-01-15 09:01:31,iOS,B-Series
U0098,app_open,2025-01-15 09:04:34,Android,B-Series
U0065,app_open,2025-01-15 09:05:51,iOS,A-Series
U0143,app_open,2025-01-15 09:07:16,Android,B-Series
U0029,program_change,2025-01-15 09:26:06,Android,A-Series
U0037,app_open,2025-01-15 09:27:22,Android,B-Series
U0292,volume_adjust,2025-01-15 09:29:44,Android,A-Series
U0282,app_open,2025-01-15 09:51:50,Android,A-Series
U0217,volume_adjust,2025-01-15 10:02:22,iOS,B-Series
U0278,volume_adjust,2025-01-15 10:04:56,iOS,B-Series
U0002,volume_adjust,2025-01-15 10:06:17,Android,A-Series
U0127,program_change,2025-01-15 10:08:33,Android,B-Series
U0076,app_open,2025-01-15 10:16:15,iOS,A-Series
U0164,account_setup,2025-01-15 10:29:54,iOS,B-Series
U0125,program_change,2025-01-15 10:30:52,Android,B-Series
U0229,volume_adjust,2025-01-15 10:32:26,iOS,A-Series
U0151,program_change,2025-01-15 10:36:31,iOS,A-Series
U0066,device_paired,2025-01-15 10:45:32,iOS,A-Series
U0210,program_change,2025-01-15 10:47:56,Android,B-Series
U0098,pairing_failed,2025-01-15 10:47:59,Android,B-Series
U0186,battery_alert,2025-01-15 10:49:00,Android,A-Series
U0196,program_change,2025-01-15 10:55:10,Android,A-Series
U0240,app_open,2025-01-15 11:06:05,Android,A-Series
U0204,account_setup,2025-01-15 11:07:54,iOS,A-Series
U0294,bluetooth_search,2025-01-15 11:12:17,Android,B-Series
U0291,volume_adjust,2025-01-15 11:24:50,Android,A-Series
U0294,app_open,2025-01-15 11:32:09,Android,B-Series
U0177,app_open,2025-01-15 11:34:19,Android,A-Series
U0143,pairing_failed,2025-01-15 11:45:07,Android,B-Series
U0184,account_setup,2025-01-15 11:48:01,Android,A-Series
U0155,app_open,2025-01-15 12:07:58,Android,B-Series
U0253,bluetooth_search,2025-01-15 12:13:04,iOS,B-Series
U0277,device_paired,2025-01-15 12:17:03,iOS,B-Series
U0163,volume_adjust,2025-01-15 12:22:48,Android,B-Series
U0154,app_open,2025-01-15 12:25:04,iOS,A-Series
U0022,volume_adjust,2025-01-15 12:27:06,iOS,A-Series
U0058,program_change,2025-01-15 12:37:51,iOS,A-Series
U0059,app_open,2025-01-15 12:40:37,Android,A-Series
U0045,pairing_failed,2025-01-15 12:48:04,Android,A-Series
U0076,program_change,2025-01-15 12:56:34,iOS,A-Series
U0196,app_open,2025-01-15 13:16:41,Android,A-Series
U0110,app_open,2025-01-15 13:29:23,Android,B-Series
U0099,device_paired,2025-01-15 13:32:14,iOS,A-Series
U0106,pairing_failed,2025-01-15 13:43:38,iOS,A-Series
U0128,bluetooth_search,2025-01-15 13:47:02,iOS,A-Series
U0167,volume_adjust,2025-01-15 13:50:58,Android,A-Series
U0190,app_open,2025-01-15 13:54:23,Android,B-Series
U0069,volume_adjust,2025-01-15 14:12:51,iOS,B-Series
U0299,app_open,2025-01-15 14:29:16,Android,B-Series
U0167,volume_adjust,2025-01-15 14:35:28,Android,A-Series
U0233,pairing_failed,2025-01-15 15:02:07,Android,B-Series
U0169,pairing_failed,2025-01-15 15:05:10,Android,B-Series
U0032,program_change,2025-01-15 15:10:25,iOS,B-Series
U0041,bluetooth_search,2025-01-15 15:10:46,Android,A-Series
U0098,pairing_failed,2025-01-15 15:16:54,Android,B-Series
U0048,app_open,2025-01-15 15:17:30,iOS,A-Series
U0175,app_open,2025-01-15 15:41:12,Android,B-Series
U0005,volume_adjust,2025-01-15 15:43:34,Android,A-Series
U0007,program_change,2025-01-15 15:49:33,iOS,A-Series
U0079,battery_alert,2025-01-15 15:49:34,iOS,A-Series
U0242,account_setup,2025-01-15 15:52:07,Android,B-Series
U0195,device_paired,2025-01-15 15:55:37,iOS,B-Series
U0294,pairing_failed,2025-01-15 15:56:05,Android,B-Series
U0267,app_open,2025-01-15 15:58:07,Android,A-Series
U0165,account_setup,2025-01-15 16:01:58,iOS,A-Series
U0285,app_open,2025-01-15 16:06:59,Android,B-Series
U0093,app_open,2025-01-15 16:07:02,Android,B-Series
U0040,app_open,2025-01-15 16:14:21,Android,B-Series
U0148,bluetooth_search,2025-01-15 16:15:42,Android,A-Series
U0096,device_paired,2025-01-15 16:23:36,Android,A-Series
U0218,app_open,2025-01-15 16:42:07,Android,B-Series
U0189,bluetooth_search,2025-01-15 16:47:09,Android,B-Series
U0294,bluetooth_search,2025-01-15 16:50:24,Android,B-Series
U0210,pairing_failed,2025-01-15 16:59:50,Android,B-Series
U0080,battery_alert,2025-01-15 17:15:00,iOS,A-Series
U0063,bluetooth_search,2025-01-15 17:18:07,iOS,A-Series
U0260,volume_adjust,2025-01-15 17:43:13,iOS,A-Series
U0003,battery_alert,2025-01-15 17:48:17,iOS,A-Series
U0298,bluetooth_search,2025-01-15 17:49:18,Android,A-Series
U0205,device_paired,2025-01-15 17:56:13,iOS,A-Series
U0152,program_change,2025-01-15 18:03:43,iOS,B-Series
U0013,volume_adjust,2025-01-15 18:03:59,Android,A-Series
U0165,app_open,2025-01-15 18:08:40,iOS,A-Series
U0073,volume_adjust,2025-01-15 18:10:29,Android,B-Series
U0216,battery_alert,2025-01-15 18:19:19,iOS,B-Series
U0190,pairing_failed,2025-01-15 18:20:28,Android,B-Series
U0254,pairing_failed,2025-01-15 18:20:41,Android,B-Series
U0267,bluetooth_search,2025-01-15 18:21:51,Android,A-Series
U0236,volume_adjust,2025-01-15 18:29:23,Android,A-Series
U0156,app_open,2025-01-15 18:31:01,iOS,B-Series
U0221,program_change,2025-01-15 18:41:21,Android,B-Series
U0214,bluetooth_search,2025-01-15 19:11:12,iOS,B-Series
U0168,program_change,2025-01-15 19:16:49,iOS,B-Series
U0153,volume_adjust,2025-01-15 19:33:13,iOS,B-Series
U0276,bluetooth_search,2025-01-15 19:36:32,Android,B-Series
U0131,app_open,2025-01-15 19:37:10,Android,A-Series
U0225,volume_adjust,2025-01-15 19:46:25,iOS,B-Series
U0063,volume_adjust,2025-01-15 19:49:49,iOS,A-Series
U0262,program_change,2025-01-15 19:50:07,iOS,A-Series
U0253,bluetooth_search,2025-01-15 19:55:08,iOS,B-Series
U0275,volume_adjust,2025-01-15 19:59:47,iOS,B-Series
U0060,app_open,2025-01-15 20:00:11,iOS,B-Series
U0121,app_open,2025-01-15 20:05:54,iOS,A-Series
U0272,volume_adjust,2025-01-15 20:19:36,iOS,A-Series
U0170,volume_adjust,2025-01-15 20:22:49,iOS,A-Series
U0039,program_change,2025-01-15 20:26:07,Android,A-Series
U0225,volume_adjust,2025-01-15 20:34:03,iOS,B-Series
U0292,volume_adjust,2025-01-15 20:36:02,Android,A-Series
U0283,bluetooth_search,2025-01-15 20:37:20,Android,B-Series
U0020,device_paired,2025-01-15 20:52:56,Android,A-Series
U0221,volume_adjust,2025-01-15 20:56:56,Android,B-Series
U0074,pairing_failed,2025-01-15 21:10:27,Android,B-Series
U0161,pairing_failed,2025-01-15 21:10:45,iOS,B-Series
U0283,pairing_failed,2025-01-15 21:27:32,Android,B-Series
U0028,device_paired,2025-01-15 21:37:27,iOS,B-Series
U0016,app_open,2025-01-15 21:38:20,Android,A-Series
U0101,device_paired,2025-01-15 21:42:57,iOS,A-Series
U0034,app_open,2025-01-15 21:44:20,iOS,B-Series
U0157,volume_adjust,2025-01-15 21:56:11,iOS,A-Series
U0096,app_open,2025-01-15 21:58:15,Android,A-Series
U0279,volume_adjust,2025-01-15 22:11:16,Android,A-Series
U0120,pairing_failed,2025-01-15 22:23:28,iOS,A-Series
U0141,bluetooth_search,2025-01-15 22:25:40,iOS,B-Series
U0064,app_open,2025-01-15 22:32:42,Android,B-Series
U0279,app_open,2025-01-15 22:37:51,Android,A-Series
U0009,volume_adjust,2025-01-15 22:41:32,Android,A-Series
U0260,account_setup,2025-01-15 22:43:49,iOS,A-Series
U0147,device_paired,2025-01-15 22:49:25,Android,A-Series
U0070,app_open,2025-01-15 22:51:31,iOS,B-Series
U0131,program_change,2025-01-16 06:07:25,Android,A-Series
U0028,volume_adjust,2025-01-16 06:11:24,iOS,B-Series
U0220,program_change,2025-01-16 06:13:07,iOS,B-Series
U0274,app_open,2025-01-16 06:14:56,Android,A-Series
U0076,app_open,2025-01-16 06:20:04,iOS,A-Series
U0169,pairing_failed,2025-01-16 06:21:21,Android,B-Series
U0222,app_open,2025-01-16 06:21:23,iOS,B-Series
U0113,app_open,2025-01-16 06:21:58,iOS,A-Series
U0072,app_open,2025-01-16 06:23:35,iOS,B-Series
U0107,bluetooth_search,2025-01-16 06:26:04,Android,A-Series
U0031,bluetooth_search,2025-01-16 06:41:01,iOS,A-Series
U0268,pairing_failed,2025-01-16 06:43:23,iOS,A-Series
U0228,battery_alert,2025-01-16 06:55:28,iOS,A-Series
U0026,app_open,2025-01-16 07:06:24,Android,B-Series
U0173,app_open,2025-01-16 07:20:19,Android,A-Series
U0271,app_open,2025-01-16 07:20:25,Android,B-Series
U0080,app_open,2025-01-16 07:27:07,iOS,A-Series
U0196,app_open,2025-01-16 07:52:52,Android,A-Series
U0214,app_open,2025-01-16 08:00:19,iOS,B-Series
U0066,bluetooth_search,2025-01-16 08:01:28,iOS,A-Series
U0296,bluetooth_search,2025-01-16 08:13:43,iOS,A-Series
U0217,program_change,2025-01-16 08:14:24,iOS,B-Series
U0086,pairing_failed,2025-01-16 08:23:01,iOS,B-Series
U0014,bluetooth_search,2025-01-16 08:30:16,iOS,B-Series
U0098,pairing_failed,2025-01-16 08:47:14,Android,B-Series
U0106,program_change,2025-01-16 08:57:32,iOS,A-Series
U0225,volume_adjust,2025-01-16 09:01:40,iOS,B-Series
U0284,program_change,2025-01-16 09:08:55,Android,B-Series
U0233,volume_adjust,2025-01-16 09:14:45,Android,B-Series
U0016,program_change,2025-01-16 09:21:05,Android,A-Series
U0132,app_open,2025-01-16 09:26:53,Android,A-Series
U0233,app_open,2025-01-16 09:29:17,Android,B-Series
U0197,account_setup,2025-01-16 09:34:12,Android,B-Series
U0164,volume_adjust,2025-01-16 09:43:19,iOS,B-Series
U0021,pairing_failed,2025-01-16 09:47:39,Android,B-Series
U0096,bluetooth_search,2025-01-16 09:48:32,Android,A-Series
U0103,app_open,2025-01-16 09:50:26,iOS,B-Series
U0067,device_paired,2025-01-16 09:56:26,iOS,B-Series
U0263,program_change,2025-01-16 09:58:16,iOS,A-Series
U0039,program_change,2025-01-16 10:11:07,Android,A-Series
U0224,program_change,2025-01-16 10:25:50,Android,B-Series
U0297,battery_alert,2025-01-16 10:28:34,iOS,B-Series
U0019,program_change,2025-01-16 10:40:29,Android,A-Series
U0224,bluetooth_search,2025-01-16 10:46:11,Android,B-Series
U0005,app_open,2025-01-16 10:57:54,Android,A-Series
U0259,volume_adjust,2025-01-16 10:58:04,Android,A-Series
U0009,bluetooth_search,2025-01-16 10:58:07,Android,A-Series
U0087,program_change,2025-01-16 11:00:03,Android,A-Series
U0201,app_open,2025-01-16 11:12:57,iOS,B-Series
U0137,app_open,2025-01-16 11:14:17,iOS,A-Series
U0262,bluetooth_search,2025-01-16 11:23:10,iOS,A-Series
U0102,program_change,2025-01-16 11:30:18,iOS,A-Series
U0277,pairing_failed,2025-01-16 11:32:03,iOS,B-Series
U0091,app_open,2025-01-16 11:41:18,Android,A-Series
U0154,account_setup,2025-01-16 11:47:43,iOS,A-Series
U0211,app_open,2025-01-16 11:48:51,iOS,A-Series
U0063,app_open,2025-01-16 11:52:15,iOS,A-Series
U0090,pairing_failed,2025-01-16 12:00:18,Android,B-Series
U0037,volume_adjust,2025-01-16 12:02:04,Android,B-Series
U0186,volume_adjust,2025-01-16 12:03:13,Android,A-Series
U0174,volume_adjust,2025-01-16 12:04:35,Android,B-Series
U0065,app_open,2025-01-16 12:05:22,iOS,A-Series
U0005,app_open,2025-01-16 12:05:33,Android,A-Series
U0060,bluetooth_search,2025-01-16 12:06:34,iOS,B-Series
U0073,account_setup,2025-01-16 12:26:31,Android,B-Series
U0067,volume_adjust,2025-01-16 12:31:25,iOS,B-Series
U0176,account_setup,2025-01-16 12:34:46,iOS,A-Series
U0148,bluetooth_search,2025-01-16 13:01:07,Android,A-Series
U0016,app_open,2025-01-16 13:08:21,Android,A-Series
U0003,program_change,2025-01-16 13:13:37,iOS,A-Series
U0229,battery_alert,2025-01-16 13:15:13,iOS,A-Series
U0243,program_change,2025-01-16 13:30:07,Android,A-Series
U0292,device_paired,2025-01-16 13:33:23,Android,A-Series
U0186,program_change,2025-01-16 13:35:31,Android,A-Series
U0076,battery_alert,2025-01-16 13:40:12,iOS,A-Series
U0199,program_change,2025-01-16 14:02:49,Android,A-Series
U0048,account_setup,2025-01-16 14:41:55,iOS,A-Series
U0236,app_open,2025-01-16 14:48:56,Android,A-Series
U0039,app_open,2025-01-16 15:06:40,Android,A-Series
U0156,device_paired,2025-01-16 15:09:08,iOS,B-Series
U0194,program_change,2025-01-16 15:32:00,Android,B-Series
U0226,program_change,2025-01-16 15:34:27,iOS,B-Series
U0168,volume_adjust,2025-01-16 15:36:21,iOS,B-Series
U0235,battery_alert,2025-01-16 16:07:50,iOS,B-Series
U0265,volume_adjust,2025-01-16 16:09:57,iOS,A-Series
U0032,app_open,2025-01-16 16:19:14,iOS,B-Series
U0246,volume_adjust,2025-01-16 16:19:57,Android,A-Series
U0067,volume_adjust,2025-01-16 16:39:59,iOS,B-Series
U0093,program_change,2025-01-16 16:40:11,Android,B-Series
U0134,app_open,2025-01-16 16:56:29,Android,A-Series
U0163,app_open,2025-01-16 17:24:07,Android,B-Series
U0252,battery_alert,2025-01-16 17:26:21,Android,B-Series
U0278,battery_alert,2025-01-16 17:26:28,iOS,B-Series
U0226,app_open,2025-01-16 17:37:23,iOS,B-Series
U0179,device_paired,2025-01-16 17:44:03,iOS,B-Series
U0002,bluetooth_search,2025-01-16 17:48:26,Android,A-Series
U0219,app_open,2025-01-16 17:48:52,Android,B-Series
U0289,app_open,2025-01-16 17:50:44,Android,B-Series
U0125,pairing_failed,2025-01-16 18:04:21,Android,B-Series
U0054,account_setup,2025-01-16 18:19:31,Android,A-Series
U0273,app_open,2025-01-16 18:33:45,iOS,A-Series
U0082,account_setup,2025-01-16 18:44:13,Android,A-Series
U0016,app_open,2025-01-16 18:48:34,Android,A-Series
U0111,app_open,2025-01-16 19:06:43,iOS,A-Series
U0129,app_open,2025-01-16 19:10:40,Android,A-Series
U0176,bluetooth_search,2025-01-16 19:13:26,iOS,A-Series
U0145,bluetooth_search,2025-01-16 19:21:58,Android,B-Series
U0250,program_change,2025-01-16 19:27:54,Android,A-Series
U0198,program_change,2025-01-16 19:41:56,Android,B-Series
U0079,app_open,2025-01-16 19:47:51,iOS,A-Series
U0106,battery_alert,2025-01-16 19:56:28,iOS,A-Series
U0091,app_open,2025-01-16 19:57:10,Android,A-Series
U0199,device_paired,2025-01-16 19:57:58,Android,A-Series
U0300,volume_adjust,2025-01-16 20:06:34,Android,A-Series
U0185,device_paired,2025-01-16 20:06:51,iOS,B-Series
U0152,volume_adjust,2025-01-16 20:09:38,iOS,B-Series
U0229,app_open,2025-01-16 20:15:47,iOS,A-Series
U0206,app_open,2025-01-16 20:19:37,iOS,A-Series
U0011,app_open,2025-01-16 20:24:48,iOS,A-Series
U0081,program_change,2025-01-16 20:24:54,iOS,A-Series
U0034,app_open,2025-01-16 20:26:54,iOS,B-Series
U0139,app_open,2025-01-16 20:28:38,iOS,A-Series
U0175,app_open,2025-01-16 20:38:44,Android,B-Series
U0072,volume_adjust,2025-01-16 20:39:00,iOS,B-Series
U0007,app_open,2025-01-16 20:44:25,iOS,A-Series
U0044,app_open,2025-01-16 20:52:10,Android,B-Series
U0190,app_open,2025-01-16 21:03:20,Android,B-Series
U0266,battery_alert,2025-01-16 21:06:07,Android,B-Series
U0230,program_change,2025-01-16 21:10:14,Android,A-Series
U0261,volume_adjust,2025-01-16 21:11:29,iOS,A-Series
U0140,device_paired,2025-01-16 21:15:29,Android,B-Series
U0248,program_change,2025-01-16 21:17:37,iOS,A-Series
U0053,volume_adjust,2025-01-16 21:20:52,iOS,B-Series
U0050,app_open,2025-01-16 21:31:12,iOS,B-Series
U0179,battery_alert,2025-01-16 21:34:44,iOS,B-Series
U0130,app_open,2025-01-16 21:34:51,iOS,A-Series
U0060,program_change,2025-01-16 21:35:35,iOS,B-Series
U0081,device_paired,2025-01-16 21:55:10,iOS,A-Series
U0061,account_setup,2025-01-16 21:59:25,iOS,A-Series
U0275,app_open,2025-01-16 22:25:30,iOS,B-Series
U0096,app_open,2025-01-16 22:28:22,Android,A-Series
U0135,pairing_failed,2025-01-16 22:40:20,Android,B-Series
U0276,app_open,2025-01-16 22:55:59,Android,B-Series
U0058,app_open,2025-01-16 22:58:56,iOS,A-Series
U0032,bluetooth_search,2025-01-17 06:05:11,iOS,B-Series
U0215,device_paired,2025-01-17 06:10:38,iOS,A-Series
U0022,app_open,2025-01-17 06:24:38,iOS,A-Series
U0273,account_setup,2025-01-17 06:25:41,iOS,A-Series
U0189,volume_adjust,2025-01-17 06:38:17,Android,B-Series
U0177,volume_adjust,2025-01-17 06:41:56,Android,A-Series
U0239,volume_adjust,2025-01-17 07:00:10,Android,B-Series
U0021,pairing_failed,2025-01-17 07:12:18,Android,B-Series
U0196,app_open,2025-01-17 07:20:34,Android,A-Series
U0213,volume_adjust,2025-01-17 07:25:25,Android,A-Series
